ResponseId,n_subtypes,Subtype,Name,Attributes
R_2AWnR5JmKHZcQ6l,7,Subtype05,me with my family,"Communicative,Disagreeing,Friendly,Immature,Indecisive,Irritable,Needed,Tense,Weary"
R_2AWnR5JmKHZcQ6l,7,Subtype06,me as a partner,"Comfortable,Communicative,Friendly,Fun and Entertaining,Happy,Intelligent,Interested,Lovable,Optimistic"
R_2AWnR5JmKHZcQ6l,7,Subtype07,me as an employee,"Organised,Weary"
R_2OYDk4BS70Gxroi,7,Subtype01,me at university,"Hardworking,Intelligent,Organised,Tense"
R_2OYDk4BS70Gxroi,7,Subtype02,me in group projects,"Friendly,Giving,Hardworking,Insecure,Organised,Tense,Weary"
R_2OYDk4BS70Gxroi,7,Subtype03,me with my family,"Comfortable,Confident,Friendly,Fun and Entertaining,Happy,Interested,Lovable"
R_2OYDk4BS70Gxroi,7,Subtype04,me with my friends,"Comfortable,Energetic,Giving,Happy,Interested,Mature"
R_2OYDk4BS70Gxroi,7,Subtype05,me at work,"Capable,Friendly,Hardworking,Interested,Needed,Organised,Tense"
R_2OYDk4BS70Gxroi,7,Subtype06,me with people I don't know,"Inferior,Insecure,Tense,Uncomfortable,Unloved"
R_2OYDk4BS70Gxroi,7,Subtype07,me with my romantic partner,"Comfortable,Confident,Fun and Entertaining,Giving,Happy,Interested,Lovable,Needed"
R_yOVrewuVfjkSRpv,7,Subtype01,ME AT LIBRARY,"Energetic,Happy,Intelligent,Lovable,Mature"
R_yOVrewuVfjkSRpv,7,Subtype02,me at park,"Comfortable,Friendly,Giving,Happy,Independent,Interested,Lovable,Outgoing,Successful"
R_yOVrewuVfjkSRpv,7,Subtype03,me at gym,"Capable,Comfortable,Friendly,Independent,Insecure,Interested,Needed,Optimistic"
R_yOVrewuVfjkSRpv,7,Subtype04,me at restaurant,"Capable,Comfortable,Energetic,Friendly,Giving,Happy,Independent,Inferior,Intelligent,Lovable,Mature,Needed,Outgoing"
R_yOVrewuVfjkSRpv,7,Subtype05,me at office,"Capable,Friendly,Giving,Independent,Intelligent,Lazy,Lovable,Needed,Organised,Outgoing"
R_yOVrewuVfjkSRpv,7,Subtype06,me art parlour,"Capable,Comfortable,Confident,Disagreeing,Energetic,Friendly,Fun and Entertaining,Giving,Happy,Independent,Lovable,Mature,Organised,Outgoing"
R_yOVrewuVfjkSRpv,7,Subtype07,me at event,"Capable,Comfortable,Disagreeing,Fun and Entertaining,Giving,Happy,Indecisive,Independent,Inferior,Intelligent,Interested,Irritable,Lovable,Outgoing,Successful,Weary"
R_2WDACnfKGTyboXg,6,Subtype01,Alone,"Comfortable,Confident,Isolated,Lazy,Optimistic,Self-centered,Unloved"
R_2WDACnfKGTyboXg,6,Subtype02,With family,"Capable,Communicative,Confident,Disagreeing,Irritable,Mature,Needed,Organised,Successful"
R_2WDACnfKGTyboXg,6,Subtype03,With friends,"Capable,Comfortable,Communicative,Friendly,Fun and Entertaining,Giving,Organised,Outgoing,Successful"
R_2WDACnfKGTyboXg,6,Subtype04,At work,"Capable,Communicative,Confident,Disagreeing,Hardworking,Independent,Interested,Mature,Needed,Organised"
R_2WDACnfKGTyboXg,6,Subtype05,With foreign friends,"Capable,Comfortable,Friendly,Fun and Entertaining,Giving,Insecure,Intelligent,Lovable,Mature,Organised,Outgoing"
R_2WDACnfKGTyboXg,6,Subtype06,In public,"Capable,Disagreeing,Independent,Self-centered,Tense"
R_3suZ7PkHvPwBi0a,6,Subtype01,Me as a daughter,"Capable,Comfortable,Communicative,Friendly,Giving,Happy,Independent,Intelligent,Interested,Lovable,Mature,Organised,Successful"
R_3suZ7PkHvPwBi0a,6,Subtype02,Me with my friend,"Comfortable,Communicative,Friendly,Giving,Happy,Insecure,Intelligent,Interested,Lovable,Needed,Successful"
R_3suZ7PkHvPwBi0a,6,Subtype03,Me as a student,"Capable,Communicative,Energetic,Hardworking,Insecure,Intelligent,Irritable,Isolated,Mature,Optimistic,Organised,Successful"
R_3suZ7PkHvPwBi0a,6,Subtype04,Me with a stranger,"Friendly,Independent,Insecure,Mature"
R_3suZ7PkHvPwBi0a,6,Subtype05,Me at work,"Capable,Comfortable,Communicative,Confident,Energetic,Friendly,Giving,Happy,Hardworking,Independent,Intelligent,Interested,Lovable,Mature,Needed,Optimistic,Organised,Outgoing,Successful"
R_3suZ7PkHvPwBi0a,6,Subtype06,Me being abroad,"Capable,Energetic,Friendly,Giving,Happy,Hardworking,Indecisive,Independent,Insecure,Intelligent,Interested,Lovable,Mature,Optimistic,Organised"
R_1kN93CB0I1laG0e,6,Subtype01,me at the university,"Hardworking,Intelligent,Interested,Organised"
R_1kN93CB0I1laG0e,6,Subtype02,me as a daughter,"Comfortable,Communicative,Confident,Giving,Happy,Lovable,Mature,Successful"
R_1kN93CB0I1laG0e,6,Subtype03,me as a sister,"Capable,Comfortable,Communicative,Confident,Friendly,Giving,Happy,Intelligent,Lovable,Mature,Optimistic,Outgoing"
R_1kN93CB0I1laG0e,6,Subtype04,me with my friends,"Capable,Comfortable,Communicative,Confident,Energetic,Friendly,Fun and Entertaining,Giving,Happy,Interested,Lovable,Mature,Needed,Optimistic,Outgoing,Successful"
R_1kN93CB0I1laG0e,6,Subtype05,me with my boyfriend,"Capable,Comfortable,Communicative,Friendly,Fun and Entertaining,Giving,Lovable,Needed,Optimistic"
R_1kN93CB0I1laG0e,6,Subtype06,me as a flatmate,"Capable,Comfortable,Communicative,Confident,Energetic,Friendly,Fun and Entertaining,Giving,Mature,Organised"
R_1Edmt43tFqyk7Kk,5,Subtype01,Me alone introverted,"Disagreeing,Disorganised,Fun and Entertaining,Hopeless,Incompetent,Indecisive,Insecure,Intelligent,Irritable,Isolated,Lazy,Tense,Uncomfortable,Unloved,Weary"
R_1Edmt43tFqyk7Kk,5,Subtype02,Me with friends extroverted,"Capable,Comfortable,Communicative,Energetic,Fun and Entertaining,Happy,Intelligent,Lovable,Needed,Optimistic,Self-centered,Successful"
R_1Edmt43tFqyk7Kk,5,Subtype03,"Me at work formal, professional","Capable,Hardworking,Indecisive,Independent,Intelligent,Organised,Self-centered"
R_1Edmt43tFqyk7Kk,5,Subtype04,"Me at social events introverted, self conscious","Disagreeing,Disorganised,Incompetent,Indecisive,Inferior,Insecure,Isolated,Uncomfortable"
R_1Edmt43tFqyk7Kk,5,Subtype05,Me playing music passionate extroverted,"Comfortable,Communicative,Confident,Energetic,Fun and Entertaining,Giving,Intelligent,Self-centered,Successful"
R_1joZD25qSEXU9rK,18,Subtype01,athlete,"Communicative,Confident,Friendly,Happy,Mature,Optimistic,Successful"
R_1joZD25qSEXU9rK,18,Subtype02,student,"Confident,Hardworking,Independent,Isolated,Lazy,Optimistic,Successful"
R_1joZD25qSEXU9rK,18,Subtype03,coach,"Confident,Friendly,Happy,Hardworking,Independent,Intelligent,Mature,Organised"
R_1joZD25qSEXU9rK,18,Subtype04,son,"Friendly,Happy,Lovable,Needed"
R_1joZD25qSEXU9rK,18,Subtype05,brother,"Communicative,Friendly,Happy,Lovable,Mature,Needed,Optimistic"
R_1joZD25qSEXU9rK,18,Subtype06,boyfriend,"Communicative,Friendly,Fun and Entertaining,Giving,Happy,Lovable,Needed,Optimistic"
R_1joZD25qSEXU9rK,18,Subtype07,cyclist,"Energetic,Hardworking,Self-centered,Successful"
R_1joZD25qSEXU9rK,18,Subtype08,traveler,"Comfortable,Communicative,Friendly,Fun and Entertaining,Independent,Interested,Optimistic,Organised"
R_1joZD25qSEXU9rK,18,Subtype09,scientist,"Confident,Friendly,Hardworking,Intelligent,Mature,Optimistic,Organised,Successful"
R_1joZD25qSEXU9rK,18,Subtype10,coleague,"Communicative,Energetic,Friendly,Happy,Interested,Mature,Needed,Optimistic"
R_1joZD25qSEXU9rK,18,Subtype11,friend,"Comfortable,Communicative,Friendly,Fun and Entertaining,Giving,Happy,Lovable,Needed,Optimistic"
R_1joZD25qSEXU9rK,18,Subtype12,managing council member,"Communicative,Confident,Hardworking,Intelligent,Organised,Successful"
R_1joZD25qSEXU9rK,18,Subtype13,sportpsychologist,"Communicative,Friendly,Giving,Hardworking,Incompetent,Insecure"
R_1joZD25qSEXU9rK,18,Subtype14,critical mind,"Confident,Hardworking,Intelligent,Interested,Mature,Self-centered"
R_1joZD25qSEXU9rK,18,Subtype15,teacher,"Comfortable,Communicative,Confident,Friendly,Fun and Entertaining,Hardworking,Intelligent,Interested,Mature,Needed,Organised"
R_3CM8brRCgxj5HAB,1,Subtype01,me with friends,"Comfortable,Communicative,Energetic,Friendly,Fun and Entertaining,Giving,Interested,Lovable,Optimistic,Outgoing"
R_ulaxmVnHsRv1ycV,8,Subtype01,Uni friends,"Capable,Communicative,Confident,Friendly,Fun and Entertaining,Giving,Hardworking,Intelligent,Interested,Lovable,Needed,Optimistic,Organised,Successful,Tense,Weary"
R_ulaxmVnHsRv1ycV,8,Subtype02,Kat friends,"Capable,Comfortable,Friendly,Fun and Entertaining,Giving,Happy,Interested,Lovable,Organised,Outgoing"
R_ulaxmVnHsRv1ycV,8,Subtype03,Ami friends,"Capable,Friendly,Happy,Hardworking,Independent,Intelligent,Interested,Lovable,Mature"
R_ulaxmVnHsRv1ycV,8,Subtype04,Bryony friends,"Capable,Comfortable,Communicative,Confident,Friendly,Fun and Entertaining,Giving,Happy,Intelligent,Interested,Lovable,Mature,Needed,Optimistic,Organised,Outgoing,Successful"
R_ulaxmVnHsRv1ycV,8,Subtype05,Zoo friends,"Capable,Comfortable,Friendly,Fun and Entertaining,Giving,Happy,Hardworking,Independent,Intelligent,Interested,Lovable,Mature,Outgoing,Successful,Tense"
R_ulaxmVnHsRv1ycV,8,Subtype06,UKY friends,"Capable,Comfortable,Communicative,Confident,Friendly,Fun and Entertaining,Giving,Happy,Hardworking,Independent,Intelligent,Interested,Lovable,Mature,Needed,Organised,Outgoing,Successful,Tense,Weary"
R_ulaxmVnHsRv1ycV,8,Subtype07,Family,"Comfortable,Communicative,Confident,Friendly,Fun and Entertaining,Giving,Happy,Hardworking,Immature,Intelligent,Interested,Irritable,Lovable,Outgoing,Self-centered,Tense,Weary"
R_ulaxmVnHsRv1ycV,8,Subtype08,Ed,"Capable,Comfortable,Confident,Friendly,Giving,Happy,Hardworking,Indecisive,Interested,Irritable,Mature,Tense,Weary"
R_3Jrd6oLcRdxf2k2,5,Subtype01,me with my girlfriend,"Comfortable,Fun and Entertaining,Happy,Intelligent,Interested,Outgoing,Tense"
R_3Jrd6oLcRdxf2k2,5,Subtype02,me with my friends,"Comfortable,Communicative,Confident,Friendly,Happy,Outgoing"
R_3Jrd6oLcRdxf2k2,5,Subtype03,me with my football-team,"Friendly,Indecisive,Insecure,Organised,Tense"
R_3Jrd6oLcRdxf2k2,5,Subtype04,me doing art,"Capable,Disorganised,Hardworking,Indecisive,Independent,Insecure,Isolated,Self-centered,Weary,Worthless"
R_3Jrd6oLcRdxf2k2,5,Subtype05,me with my parents,"Friendly,Giving,Intelligent,Lazy,Mature,Self-centered"
R_25sEkuFfCdCIwV1,9,Subtype01,me with my mum,"Capable,Comfortable,Communicative,Confident,Energetic,Friendly,Fun and Entertaining,Happy,Optimistic,Outgoing"
R_25sEkuFfCdCIwV1,9,Subtype02,me with my dad,"Friendly,Indecisive,Independent,Interested,Mature"
R_25sEkuFfCdCIwV1,9,Subtype03,me with my siblings,"Comfortable,Friendly,Fun and Entertaining,Happy,Indecisive,Outgoing"
R_25sEkuFfCdCIwV1,9,Subtype04,me with friends,"Communicative,Confident,Energetic,Friendly,Fun and Entertaining,Happy,Optimistic,Outgoing"
R_25sEkuFfCdCIwV1,9,Subtype05,me with my godfather,"Comfortable,Communicative,Confident,Energetic,Friendly,Fun and Entertaining,Giving,Happy,Independent,Interested,Mature,Needed,Optimistic,Organised,Outgoing"
R_25sEkuFfCdCIwV1,9,Subtype06,me at university,"Capable,Hardworking,Mature,Organised,Uncomfortable,Unloved"
R_25sEkuFfCdCIwV1,9,Subtype07,me on a night out,"Comfortable,Confident,Energetic,Friendly,Fun and Entertaining,Happy,Immature,Outgoing"
R_25sEkuFfCdCIwV1,9,Subtype08,me with people I don't know,"Hopeless,Incompetent,Indecisive,Inferior,Insecure,Like a failure,Tense,Uncomfortable,Unloved,Worthless"
R_25sEkuFfCdCIwV1,9,Subtype09,me by myself,"Capable,Comfortable,Friendly,Happy,Independent,Mature"
R_3EtCkf0kmq0RHZx,1,Subtype01,-,"Communicative,Confident,Disorganised,Friendly,Happy,Hardworking,Intelligent,Lovable"
R_Q6NQ15APXPAgBOx,5,Subtype01,me as a sister,"Comfortable,Friendly,Fun and Entertaining,Giving,Happy,Inferior,Interested,Lovable,Optimistic"
R_Q6NQ15APXPAgBOx,5,Subtype02,me with my parents,"Capable,Confident,Friendly,Fun and Entertaining,Giving,Happy,Intelligent,Interested,Lovable,Mature,Optimistic,Outgoing"
R_Q6NQ15APXPAgBOx,5,Subtype03,me with my friends,"Comfortable,Communicative,Confident,Friendly,Fun and Entertaining,Giving,Happy,Intelligent,Interested,Lovable,Optimistic,Outgoing"
R_Q6NQ15APXPAgBOx,5,Subtype04,me at work,"Capable,Communicative,Happy,Hardworking,Intelligent,Interested,Mature,Optimistic,Organised,Outgoing,Successful"
R_Q6NQ15APXPAgBOx,5,Subtype05,me at university,"Capable,Communicative,Confident,Friendly,Giving,Happy,Independent,Intelligent,Interested,Mature,Optimistic,Outgoing,Successful"
R_1CKnmbCAOgBB1mP,7,Subtype01,Me with my bestfriend,"Capable,Comfortable,Communicative,Confident,Friendly,Fun and Entertaining,Happy,Hardworking,Independent,Lovable,Mature,Needed,Organised"
R_1CKnmbCAOgBB1mP,7,Subtype02,Me with my boyfriend,"Capable,Comfortable,Communicative,Confident,Energetic,Friendly,Fun and Entertaining,Giving,Happy,Hardworking,Intelligent,Interested,Lovable,Mature,Needed,Optimistic,Organised,Outgoing,Successful"
R_1CKnmbCAOgBB1mP,7,Subtype03,Me with my family,"Capable,Disagreeing,Fun and Entertaining,Inferior,Irritable,Isolated,Organised,Self-centered"
R_1CKnmbCAOgBB1mP,7,Subtype04,Me at the University,"Capable,Comfortable,Communicative,Confident,Energetic,Friendly,Happy,Hardworking,Insecure,Intelligent,Like a failure,Mature,Needed,Organised,Outgoing,Tense"
R_1CKnmbCAOgBB1mP,7,Subtype05,Me with my supervisors,"Communicative,Hardworking,Inferior,Insecure,Like a failure,Organised,Tense,Uncomfortable"
R_1CKnmbCAOgBB1mP,7,Subtype06,Me with my colleagues,"Capable,Comfortable,Communicative,Confident,Energetic,Fun and Entertaining,Hardworking,Independent,Intelligent,Needed"
R_1CKnmbCAOgBB1mP,7,Subtype07,Me working out,"Energetic,Hardworking,Incompetent,Inferior,Insecure,Isolated,Like a failure,Tense,Uncomfortable"
R_3L1r2aYwE2vdGbc,5,Subtype01,me with friend,"Energetic,Friendly,Happy,Independent,Intelligent,Outgoing"
R_3L1r2aYwE2vdGbc,5,Subtype02,me at uni,"Confident,Friendly,Hardworking,Intelligent,Self-centered,Successful"
R_3L1r2aYwE2vdGbc,5,Subtype03,me in relationship,"Indecisive,Independent,Intelligent,Lovable,Self-centered"
R_3L1r2aYwE2vdGbc,5,Subtype04,me with family,"Happy,Immature,Inferior,Lazy,Lovable"
R_3L1r2aYwE2vdGbc,5,Subtype05,me travelling,"Capable,Confident,Giving,Happy,Intelligent,Interested,Optimistic,Outgoing,Successful"
R_1MSMQtJPjxHEQXS,25,Subtype01,drink water in the morning,"Energetic,Intelligent,Lovable,Needed,Successful"
R_1MSMQtJPjxHEQXS,25,Subtype02,go for a run,"Capable,Comfortable,Confident,Energetic,Fun and Entertaining,Happy,Independent,Intelligent,Lovable,Mature,Needed,Optimistic,Organised,Outgoing"
R_1MSMQtJPjxHEQXS,25,Subtype03,stretch,"Capable,Energetic,Happy,Hardworking,Mature,Needed,Organised,Successful"
R_1MSMQtJPjxHEQXS,25,Subtype04,make a smoothie bowl,"Energetic,Happy,Intelligent,Lovable,Needed,Optimistic,Organised,Successful"
R_1MSMQtJPjxHEQXS,25,Subtype05,vocal training,"Capable,Comfortable,Communicative,Confident,Energetic,Fun and Entertaining,Giving,Happy,Hardworking,Independent,Intelligent,Interested,Lovable,Mature,Needed,Optimistic,Organised,Outgoing,Successful"
R_1MSMQtJPjxHEQXS,25,Subtype06,sing songs,"Capable,Confident,Energetic,Happy,Hardworking,Independent,Intelligent,Interested,Lovable,Needed,Organised,Successful"
R_1MSMQtJPjxHEQXS,25,Subtype07,self-care,"Comfortable,Energetic,Happy,Independent,Intelligent,Lovable,Mature,Needed,Organised"
R_1MSMQtJPjxHEQXS,25,Subtype08,uni work,"Capable,Intelligent,Needed"
R_1MSMQtJPjxHEQXS,25,Subtype09,shower,"Energetic,Happy,Needed,Organised"
R_1MSMQtJPjxHEQXS,25,Subtype10,hair and skin treatments,"Confident,Energetic,Happy,Independent,Intelligent,Lovable,Mature,Needed,Optimistic"
R_1MSMQtJPjxHEQXS,25,Subtype11,vegan,"Energetic,Happy"
R_1MSMQtJPjxHEQXS,25,Subtype12,bubbly,"Friendly,Happy,Lovable"
R_1MSMQtJPjxHEQXS,25,Subtype13,spiritual awareness study,"Happy,Intelligent,Interested,Mature"
R_1MSMQtJPjxHEQXS,25,Subtype14,therapy,"Communicative,Confident,Energetic,Happy,Independent,Lovable,Mature,Needed"
R_1MSMQtJPjxHEQXS,25,Subtype15,research in anything that catches my interest,"Independent,Intelligent"
R_27p25qmHpxvAhT4,4,Subtype01,me at home,"Comfortable,Communicative,Energetic,Friendly,Giving,Happy,Immature,Independent,Insecure,Lazy,Lovable"
R_27p25qmHpxvAhT4,4,Subtype02,me at work,"Capable,Comfortable,Communicative,Confident,Energetic,Giving,Hardworking,Independent,Interested,Mature,Optimistic,Organised,Outgoing"
R_27p25qmHpxvAhT4,4,Subtype03,me with friend,"Communicative,Confident,Energetic,Happy,Interested,Irritable,Optimistic,Organised"
R_27p25qmHpxvAhT4,4,Subtype04,me with colleagues,"Comfortable,Communicative,Friendly,Giving,Hardworking,Intelligent,Interested,Mature,Organised,Outgoing"
R_OrRWdHhk1jGKCUV,6,Subtype01,"me by myself - relaxed, reserved, peaceful","Comfortable,Happy"
R_OrRWdHhk1jGKCUV,6,Subtype02,"my with family - outgoing, loud, joking","Comfortable,Communicative,Confident,Energetic,Fun and Entertaining,Happy,Immature,Optimistic,Outgoing"
R_OrRWdHhk1jGKCUV,6,Subtype03,"me with friends - crazy, fun, energetic","Comfortable,Confident,Energetic,Friendly,Fun and Entertaining,Happy,Intelligent,Lovable,Outgoing"
R_OrRWdHhk1jGKCUV,6,Subtype04,"me at uni - reserved, focused, engaged","Capable,Hardworking,Independent,Intelligent,Mature,Organised,Self-centered"
R_OrRWdHhk1jGKCUV,6,Subtype05,"me at the gym - focused, dedicated","Capable,Comfortable,Energetic,Happy,Optimistic,Self-centered,Successful"
R_OrRWdHhk1jGKCUV,6,Subtype06,me at work - exhausted,"Communicative,Confident,Friendly,Isolated,Lazy,Mature,Organised"
R_2qf0yR9BnMjPqvu,4,Subtype01,Philosopher,"Independent,Intelligent,Mature,Optimistic,Self-centered"
R_2qf0yR9BnMjPqvu,4,Subtype02,Astrologer,"Independent,Intelligent,Mature,Self-centered"
R_2qf0yR9BnMjPqvu,4,Subtype03,Researcher,"Independent,Intelligent,Interested,Mature,Organised,Successful"
R_2qf0yR9BnMjPqvu,4,Subtype04,Nomad,"Happy,Isolated,Lovable,Optimistic,Outgoing"
R_8ieSCVoENcMyLgB,10,Subtype01,Me with mum,"Capable,Comfortable,Communicative,Confident,Energetic,Friendly,Fun and Entertaining,Giving,Happy,Hardworking,Independent,Intelligent,Irritable,Lovable,Mature,Optimistic,Outgoing,Self-centered,Successful"
R_8ieSCVoENcMyLgB,10,Subtype02,Me with dad,"Friendly,Giving,Insecure,Isolated,Needed,Sad and Blue,Successful,Tense,Uncomfortable"
R_8ieSCVoENcMyLgB,10,Subtype03,Me with friends,"Communicative,Confident,Energetic,Friendly,Happy,Indecisive,Independent,Insecure,Interested"
R_8ieSCVoENcMyLgB,10,Subtype04,Me at university,"Capable,Friendly,Happy,Insecure,Interested,Organised,Successful,Tense"
R_8ieSCVoENcMyLgB,10,Subtype05,Me in the gym,"Capable,Comfortable,Confident,Energetic,Happy,Hardworking,Independent,Inferior,Self-centered,Successful"
R_8ieSCVoENcMyLgB,10,Subtype06,Me playing guitar,"Capable,Comfortable,Happy,Independent,Intelligent,Lovable,Mature,Self-centered,Successful"
R_8ieSCVoENcMyLgB,10,Subtype07,Me going for a run,"Comfortable,Confident,Energetic,Fun and Entertaining,Happy,Optimistic,Successful"
R_8ieSCVoENcMyLgB,10,Subtype08,Me enjoying nature,"Comfortable,Confident,Energetic,Friendly,Happy,Independent,Lovable,Sad and Blue"
R_8ieSCVoENcMyLgB,10,Subtype09,Me at work in HK,"Hardworking,Incompetent,Independent,Isolated,Like a failure,Organised,Tense,Uncomfortable,Unloved,Worthless"
R_8ieSCVoENcMyLgB,10,Subtype10,Me at work in SH,"Capable,Comfortable,Communicative,Confident,Energetic,Friendly,Fun and Entertaining,Giving,Happy,Hardworking,Independent,Inferior,Intelligent,Interested,Lovable,Mature,Needed,Optimistic,Organised,Outgoing,Successful"
R_3Ep37hQucYiCQwi,18,Subtype01,me as a student,"Capable,Communicative,Hardworking,Insecure,Intelligent,Mature,Organised,Successful"
R_3Ep37hQucYiCQwi,18,Subtype02,me as a sister,"Comfortable,Communicative,Friendly,Happy,Lovable,Mature,Needed,Outgoing"
R_3Ep37hQucYiCQwi,18,Subtype03,me as a daughter,"Capable,Comfortable,Communicative,Giving,Happy,Lovable,Mature"
R_3Ep37hQucYiCQwi,18,Subtype04,me as a friend,"Comfortable,Communicative,Friendly,Happy,Interested,Lovable,Mature,Needed,Outgoing"
R_3Ep37hQucYiCQwi,18,Subtype05,me as a therapist,"Capable,Communicative,Confident,Friendly,Giving,Hardworking,Insecure,Mature,Needed,Organised,Successful,Uncomfortable"
